id_dane;state;municipality;depto;mpio;y_total;SGP_total;pobl_tot;indrural;discapital;areaoficialkm2;pobreza;gini;pib_cons;pib_percapita_cons;pib_total;pib_agricola;ind_alfa;anos_est_mun;TMI;tpobc_FARC;tpobc_ELN;tpobc_DESC;tpobc_AUC;enfr_FARC;enfr_ELN;enfr_DESC;enfr_AUC;desmovilizados;desplazados_expulsion;desplazados_recepcion;polalgn_2011;margin_2011;sample_2011;polalgn_2015;margin_2015;sample_2015
54520;NORTE DE SANTANDER;PAMPLONITA;25;67;2297.6939097;2171.36730225;4792.4;0.8290473163127899;76.82720947265625;176;0.42089998722076416;0.42489999532699585;24756.614453125;5.173649883270263;21996.10546875;2572.719140625;89.3362045288086;6.996987819671631;11.832;0;0;2;0;0;0;0;0;0;48;45;0;-29.321428571428577;0;0;-19.090000000000003;0
54553;NORTE DE SANTANDER;PUERTO SANTANDER;25;69;3222.8505877999996;2807.003918875;8653.1;0.07815717086195946;19.492050170898438;44;0.34599998593330383;0.41119998693466187;84443.8;10.440212821960449;71036.496484375;5755.025537109375;83.34319305419922;6.542226314544678;16.438;1;0;12;0;0;0;0;1;2;903;885;0;NA;0;0;-13.869999999999997;0
54599;NORTE DE SANTANDER;RAGONVALIA;25;70;2294.8157525;2282.694987;6787.1;0.5924574494361877;60.779109954833984;100;0.45019999146461487;0.42899999022483826;21026.1671875;3.1214210987091064;17860.45185546875;1835.3156005859375;90.820953369140625;7.5455641746521;14.692;0;0;2;1;0;0;0;0;2;166;96;0;-8.709122203098111;1;0;NA;0
54660;NORTE DE SANTANDER;SALAZAR;25;73;3398.0854402;2702.7088815;9548.1;0.6236165225505829;56.180511474609375;480;0.49630001187324524;0.4381999969482422;34761.001171875;3.9276176929473876;31196.018359375;5253.591015625;81.1690444946289;6.543663024902344;13.118;0;1;7;0;0;0;0;0;1;1123;299;1;23.46029173419773;0;1;9.709999999999994;1
54670;NORTE DE SANTANDER;SAN CALIXTO;25;76;3637.3109;3788.351289;12572.7;0.8567305445671082;81.13426971435547;387;0.5496000051498413;0.4593000113964081;16617.454296875;1.3255837202072143;42992.726953125;24016.415234375;64.89996337890625;4.76770544052124;30.296;1;3;5;2;0;0;0;0;7;9781;5124;0;NA;0;0;NA;0
54673;NORTE DE SANTANDER;SAN CAYETANO;25;79;3261.2378858;2237.703385125;4460.2;0.6497269332408905;35.141143798828125;142;0.34599998593330383;0.41119998693466187;21026.1671875;4.50853328704834;25058.0990234375;8478.502392578124;88.39137268066406;7.395686149597168;12.766;0;0;7;0;0;0;0;0;1;88;210;0;-0.9192200557103121;1;1;19.130000000000003;0
54680;NORTE DE SANTANDER;SANTIAGO;25;82;2028.4513721;1840.300894875;2676.6;0.5646970510482788;42.8421516418457;170;0.49630001187324524;0.4381999969482422;12378.3072265625;4.656212902069091;17279.0615234375;6076.205419921875;87.55066680908203;6.976927757263184;13.228;0;2;1;0;0;0;0;0;0;102;24;1;8.549471661863592;1;0;-6;1
54720;NORTE DE SANTANDER;SARDINATA;25;85;5783.3857162;4937.099411;22735.7;0.6343810021877289;31.574831008911133;1435;0.5746999979019165;0.46720001101493835;90548.1734375;4.749476337432862;104179.5609375;33704.258984375;79.12144470214844;5.989321231842041;18.112000000000002;8;6;18;3;1;2;0;3;13;9765;3739;0;NA;0;0;NA;0
54743;NORTE DE SANTANDER;SILOS;25;88;2497.3750948999996;2148.958273625;5324.2;0.8233115971088409;116.93609619140625;376;0.42089998722076416;0.42489999532699585;33234.90859375;6.44045581817627;35003.6966796875;11428.116796875;90.13502502441406;6.772816181182861;19.764;0;0;1;0;0;0;0;0;0;92;22;0;-3.051881993896231;1;0;-1.8300000000000018;1
54800;NORTE DE SANTANDER;TEORAMA;25;91;4868.9812458;3908.916307;17156.3;0.8758459746837616;112.29911041259766;865;0.5496000051498413;0.4593000113964081;23400.08984375;1.2292782306671142;32205.6642578125;14131.93017578125;63.938926696777344;4.858477592468262;19.46;8;9;8;0;1;2;0;2;5;12658;4371;0;NA;0;0;NA;0
54810;NORTE DE SANTANDER;TIBU;25;93;13597.6680636;6779.918202625;34834.4;0.6568019032478333;68.282135009765625;2737;0.5746999979019165;0.46720001101493835;141926.6265625;4.780670166015625;178637.5921875;67775.583984375;72.06574249267578;5.755235195159912;22.73;29;20;61;10;6;3;1;18;53;46282;7761;0;NA;0;0;NA;0
54820;NORTE DE SANTANDER;TOLEDO;25;94;5525.064392;3813.95602625;17271.9;0.7536639332771301;100.33788299560547;1486;0.45019999146461487;0.42899999022483826;73422.01953125;4.943710136413574;67258.631640625;10258.10341796875;87.776153564453125;7.007962226867676;19.34;2;4;2;0;0;0;0;0;3;726;408;0;NA;0;0;-25.5;0
54871;NORTE DE SANTANDER;VILLA CARO;25;97;2355.9669859;2178.241708625;5024.4;0.649812889099121;60.69538879394531;396;0.49630001187324524;0.4381999969482422;21704.430078125;4.35611925125122;26510.1443359375;4116.350732421875;77.235260009765625;5.653870582580566;29.44;0;2;4;0;0;0;0;0;0;255;181;0;-0.4864207539521672;1;0;NA;0
54874;NORTE DE SANTANDER;VILLA DEL ROSARIO;25;100;13208.4392646;8973.590893375;69138.7;0.044268814474344255;43.836971282958984;93;0.34599998593330383;0.41119998693466187;229761.7375;3.130381536483765;219271.840625;4732.492358398437;93.36261749267578;8.640571594238281;12.404;0;0;66;5;0;0;0;0;0;1200;4580;1;5.509946321439841;1;0;-17.45;0
63001;QUINDIO;ARMENIA;26;1;131771.6843;84998.054386125;279993.2;0.02774718068540096;0;115;0.3801000118255615;0.4088999927043915;1790105.4;6.508844661712646;1442995.35;52029.326171875;95.48188781738281;9.93516731262207;11.974;0;1;116;0;0;0;0;0;56;1474;17230;0;NA;0;0;-14.880000000000003;0
63111;QUINDIO;BUENAVISTA;26;5;1797.7809859;1413.957110875;3183.2;0.6116632640361785;13.315141677856445;39;0.3801000118255615;0.4088999927043915;13024.7873046875;4.797210836410523;37064.13984375;26898.8775390625;91.46757507324219;7.675402641296387;15.308;0;0;0;0;0;0;0;0;0;53;339;0;NA;0;0;-7.299999999999997;1
63130;QUINDIO;CALARCA;26;10;17414.7372943;9416.386040875;73508.3;0.23644900918006898;4.523538589477539;208;0.3801000118255615;0.4088999927043915;337930.78125;4.655246353149414;315416.45;66291.434375;92.85319519042969;8.818063735961914;15.218;7;0;13;1;0;0;0;0;6;2120;4078;1;29.444888916240995;0;0;NA;0
63190;QUINDIO;CIRCASIA;26;20;6509.3246102;3889.707822625;27325.5;0.2714859038591385;14.27664566040039;87;0.4625999927520752;0.42590001225471497;149160.578125;5.4392924308776855;144872.14921875;27186.14921875;92.19085693359375;8.739279747009277;15.476;0;0;8;0;0;0;0;0;0;226;1602;0;NA;0;0;NA;0
63212;QUINDIO;CORDOBA;26;25;2618.4930788;2004.353342125;5501.3;0.45698127150535583;11.939351081848145;90;0.5669999718666077;0.4438000023365021;23194.8265625;4.584791421890259;42205.712890625;23816.9634765625;88.54524993896484;6.880486011505127;15.69;4;0;5;0;0;0;0;0;5;864;632;1;23.537461512145057;0;1;17.240000000000002;0
63272;QUINDIO;FILANDIA;26;30;4455.5832417;2928.253714625;12930.4;0.5034307569265366;21.863643646240234;101;0.4810999929904938;0.4316999912261963;86891.3890625;6.976715469360352;97499.46796875;32411.6953125;90.39080810546875;7.652907848358154;13.15;0;0;4;0;0;0;0;0;0;152;654;0;NA;0;0;NA;0
63302;QUINDIO;GENOVA;26;40;3734.1080524000004;2563.15501375;9683.8;0.4883040964603424;32.20528793334961;287;0.5669999718666077;0.4438000023365021;53169.68046875;5.895667171478271;88492.4828125;47518.143359375;87.87092590332031;7.113293170928955;19.418;4;0;13;1;0;0;0;0;7;2595;1130;0;NA;0;0;NA;0
63401;QUINDIO;LA TEBAIDA;26;50;9465.3159316;5293.616515125;33084;0.08868688941001893;14.61559772491455;88;0.5242999792098999;0.4255000054836273;193409.1625;5.606459903717041;161292.790625;18056.7421875;89.366973876953125;7.678071975708008;15.612;0;0;18;0;0;0;0;0;1;277;3674;0;NA;0;1;4.780000000000001;1
63470;QUINDIO;MONTENEGRO;26;60;10006.1257171;5868.51445625;39740;0.19731562882661818;13.247203826904297;141;0.5242999792098999;0.4255000054836273;237657.753125;6.060070896148682;229588.0265625;56891.6859375;88.67938995361328;7.536850452423096;16.98;0;0;13;0;0;0;0;0;5;345;3696;0;NA;0;0;NA;0
63548;QUINDIO;PIJAO;26;70;2923.8554009;2143.495298875;6807.9;0.43328983187675474;17.412250518798828;238;0.5669999718666077;0.4438000023365021;43713.3265625;7.208389854431152;77522.509375;45400.18359375;89.630645751953125;7.2983717918396;24.78;4;0;2;0;0;0;0;0;1;1377;1128;0;NA;0;0;NA;0
63594;QUINDIO;QUIMBAYA;26;80;9301.0039994;5282.697182375;34040.2;0.20635141879320146;15.623398780822754;123;0.5242999792098999;0.4255000054836273;232840.36875;7.154366874694825;228472.8890625;52169.68671875;89.204254150390625;7.748640537261963;17.846;0;0;19;0;0;0;0;0;2;367;2576;0;NA;0;1;9.339999999999996;1
63690;QUINDIO;SALENTO;26;90;3172.1396403;2094.586052875;7253.7;0.5076488196849823;20.519420623779297;328;0.4810999929904938;0.4316999912261963;54953.89921875;8.006387519836426;63049.484375;12104.2767578125;90.028839111328125;8.045414924621582;15.501999999999999;5;1;8;0;0;0;0;0;1;497;609;0;-6.697864872769806;1;1;0.7000000000000028;1
66001;RISARALDA;PEREIRA;24;1;210187.5927;115831.084825375;441969.5;0.15930366963148118;0;702;0.40700000524520874;0.39430001378059387;2922815.85;6.74810037612915;2397936.9625;102341.5390625;95.0038070678711;9.492321968078613;12.446;2;0;195;2;0;0;0;0;174;2959;42532;1;1.2452183089302196;1;0;-31.38;0
66045;RISARALDA;APIA;24;8;4000.9356930999998;2799.273286125;17393.1;0.5933254182338714;49.27531814575195;175;0.5788000226020813;0.4348999857902527;120296.5859375;7.1066230773925785;125145.8765625;35676.45234375;88.98248291015625;7.156936168670654;21.344;3;0;9;1;0;0;0;0;14;989;834;0;NA;0;1;2.6000000000000014;1
66075;RISARALDA;BALBOA;24;13;3244.0467671;1948.174597625;6354;0.7149962544441223;30.819520950317383;138;0.5788000226020813;0.4348999857902527;45722.48046875;7.7074095726013185;61679.348046875;26564.3123046875;86.05643463134766;6.709179401397705;18.79;0;1;6;0;0;0;0;0;2;364;799;0;-26.361031518624635;0;0;-22.29;0
66088;RISARALDA;BELEN DE UMBRIA;24;21;7145.936291800001;4666.591686;27739.4;0.5369926452636719;50.420475006103516;207;0.5788000226020813;0.4348999857902527;231057.459375;8.910271644592285;242995.2078125;64085.253515625;89.88936614990234;6.911060333251953;18.2;7;3;20;0;0;0;0;2;8;1976;1077;0;-26.036921601534402;0;0;NA;0
66170;RISARALDA;DOSQUEBRADAS;24;25;60092.587862;41166.223761125;178280.7;0.05380398966372013;10.351912498474121;80;0.40700000524520874;0.39430001378059387;1132792.8;6.4000824928283695;964461.05;23309.18798828125;95.19294738769531;9.42619514465332;14.964;0;0;61;0;0;0;0;0;4;919;8660;0;NA;0;0;-37.7;0
66318;RISARALDA;GUATICA;24;29;3577.0610126;2799.88328525;15777.3;0.7624462604522705;62.44328308105469;114;0.5788000226020813;0.4348999857902527;67238.94453125;4.538156414031983;69899.660546875;20038.13173828125;90.71531677246094;7.166193008422852;22.212;3;1;8;0;0;0;0;0;1;2225;1755;0;-1.0336680448907245;1;0;NA;0
66383;RISARALDA;LA CELIA;24;38;3526.7621022999997;2437.754639;8842.3;0.6079362392425537;40.128116607666016;107;0.5788000226020813;0.4348999857902527;77263.65625;9.642798805236817;78450.670703125;19986.04384765625;87.44588470458984;6.83924674987793;16.8;1;0;6;0;1;0;0;1;2;801;531;1;16.182376565083864;0;1;22.76;0
66400;RISARALDA;LA VIRGINIA;24;46;7750.5467247;4492.804863;31247.9;0.01850450523197651;23.584972381591797;38;0.40700000524520874;0.39430001378059387;290961.2375;9.746003150939941;203162.5359375;2175.393408203125;89.22501373291016;8.01901912689209;18.21;0;0;14;0;0;0;0;0;6;557;2395;0;NA;0;0;NA;0
66440;RISARALDA;MARSELLA;24;54;5299.3840063;3400.990784;21398.7;0.46699805855751036;23.82208251953125;173;0.40700000524520874;0.39430001378059387;132032.8296875;6.386839866638184;142310.046875;43575.2767578125;88.5473403930664;7.26231050491333;20.59;0;0;5;0;0;0;0;0;1;330;711;1;7.018755033943158;1;0;-15.400000000000002;0
66456;RISARALDA;MISTRATO;24;62;5627.7904621;4890.4919345;15184.8;0.7345268607139588;75.274444580078125;755;0.6414999961853027;0.47749999165534973;100247.15;8.491541767120362;100063.853125;19468.23984375;77.83805084228516;6.034897804260254;26.77;5;3;15;0;0;0;0;0;24;3808;1064;0;NA;0;0;NA;0
66572;RISARALDA;PUEBLO RICO;24;70;4504.9020744;4167.487044625;11943.7;0.7596823632717132;71.93103790283203;632;0.6414999961853027;0.47749999165534973;102692.203125;9.281745338439942;118160.70234375;18898.34794921875;66.2595443725586;5.297013759613037;29.64;13;3;10;0;0;0;0;0;41;9468;2594;1;10.691080921441234;0;0;NA;0
66594;RISARALDA;QUINCHIA;24;78;8869.3420224;6025.279246375;33319.6;0.7637130618095398;62.109046936035156;163;0.5788000226020813;0.4348999857902527;192670.140625;6.182375240325928;183443.4296875;42721.7265625;86.57222747802734;6.612409591674805;15.31;5;2;57;13;2;2;0;0;22;10134;2218;0;NA;0;1;14.760000000000002;0
66682;RISARALDA;SANTA ROSA DE CABAL;24;86;15554.7863502;7544.2234885;69726.2;0.19809624403715134;18.483463287353516;630;0.40700000524520874;0.39430001378059387;564073.59375;8.391302680969238;551624.478125;59301.410546875;92.10823822021484;8.383056640625;16.524;0;1;24;0;0;0;0;0;6;751;3763;0;-2.6195028680688353;1;1;2.030000000000001;1
66687;RISARALDA;SANTUARIO;24;94;4002.1792529;2619.14284975;15422.9;0.5550093531608582;39.02190399169922;226;0.5788000226020813;0.4348999857902527;114672.9609375;8.02332763671875;125892.66015625;40586.9009765625;86.92548370361328;6.74570369720459;17.992;2;0;5;1;0;0;0;0;5;3246;1937;1;3.7580818965517224;1;0;-9.219999999999999;1
68001;SANTANDER;BUCARAMANGA;27;1;227617.4347;126731.38862;514617.9;0.014510570745915174;0;154;0.3319999873638153;0.41370001435279846;10033064.4;19.41749839782715;7580133.75;14363.5630859375;95.85466003417969;10.315378189086914;12.134;4;7;91;7;0;0;0;1;283;5332;51659;0;-22.89074617999406;0;0;NA;0
68013;SANTANDER;AGUADA;27;4;2075.2422084;1790.86622525;2167.9;0.8915757179260254;115.0538101196289;41;0.48240000009536743;0.4438000023365021;4008.682470703125;3.0281795978546144;7549.966943359375;1760.4071166992187;81.2785415649414;6.055657386779785;20.24;0;0;1;0;0;0;0;0;0;98;12;0;-2.046263345195733;1;1;21.35;0
68020;SANTANDER;ALBANIA;27;7;2238.5179956;1811.99400575;4578.9;0.9030226647853852;173.81544494628906;156;0.48240000009536743;0.4438000023365021;20377.4703125;5.167947673797608;19979.67734375;6452.30751953125;81.353729248046875;6.561071872711182;27.22;1;0;1;0;0;0;0;0;0;268;2;0;-3.1489361702127567;1;0;NA;0
68051;SANTANDER;ARATOCA;27;10;3460.5494476;2768.963628375;8356.3;0.7381961524486542;46.88219451904297;170;0.4465000033378601;0.42730000615119934;639384.8875;76.19001007080078;795812.55;6988.74072265625;82.9259262084961;6.2502641677856445;22.398;0;1;0;0;0;0;0;0;1;76;68;0;-10.868194240067272;0;0;-8.099999999999994;1
68077;SANTANDER;BARBOSA;27;13;6321.6136625;3727.35388925;25863.5;0.2275434210896492;143.707763671875;57;0.48240000009536743;0.4438000023365021;598629.95;22.644682312011717;411294.078125;5545.660107421875;88.90792083740234;8.4382905960083;13.688;2;1;7;0;0;0;0;0;8;463;1268;1;10.708141215332734;0;0;-18.399999999999995;0
68079;SANTANDER;BARICHARA;27;16;3725.2036454999998;2473.720338125;7904;0.6617169916629791;57.6833610534668;134;0.4465000033378601;0.42730000615119934;168030.61875;25.865374755859374;254293.9421875;25952.784765625;94.1579360961914;7.77158784866333;16.09;0;0;0;0;0;0;0;0;1;66;61;0;NA;0;1;16.939999999999998;0
68081;SANTANDER;BARRANCABERMEJA;27;19;174108.9061;58193.30644175;189448.2;0.10126530081033706;80.69659423828125;1274;0.3666999936103821;0.4293999969959259;1659260.65;8.82935733795166;1047430;11260.10751953125;94.4533920288086;9.189284324645996;15.69;8;10;165;30;0;3;0;7;244;29890;51990;0;NA;0;0;NA;0
68092;SANTANDER;BETULIA;27;22;2626.5696419;2147.251216375;5389.6;0.7787407338619232;33.6756591796875;441;0.3666999936103821;0.4293999969959259;49440.4203125;9.753092956542968;49146.883984375;17044.97294921875;84.71770477294922;6.15908145904541;23.82;1;0;4;0;0;0;0;0;1;889;79;0;-14.200964034111973;0;0;-10.099999999999994;0
68101;SANTANDER;BOLIVAR;27;25;4392.6109237;3377.457607875;14436.5;0.9007981598377228;159.4817352294922;1491;0.48240000009536743;0.4438000023365021;81509.88125;6.569844913482666;64994.0203125;3611.47919921875;76.9150161743164;5.694910049438477;40.03;7;2;5;2;0;0;0;0;1;2992;278;0;-7.930735930735928;1;0;-22.3;0
68121;SANTANDER;CABRERA;27;28;2490.3784238;2342.987668875;1928;0.7602467119693757;65.0369873046875;68;0.4465000033378601;0.42730000615119934;13362.27578125;7.412160491943359;16717.1638671875;3180.821533203125;92.52830505371094;6.931790351867676;21.15;0;0;0;0;0;0;0;0;1;24;16;0;NA;0;1;4.550000000000004;1
68132;SANTANDER;CALIFORNIA;27;31;1441.0542548;1110.947372875;1777.7;0.5344474196434021;30.482946395874023;45;0.3319999873638153;0.41370001435279846;16368.7876953125;8.880753517150879;8615.492041015625;45.33237228393555;96.61436462402344;8.816173553466797;21.054000000000002;0;1;0;0;0;0;0;0;0;97;7;1;13.312451057165234;0;0;NA;0
68147;SANTANDER;CAPITANEJO;27;34;3438.4814801;2710.991524625;6193.5;0.4750245362520218;84.64727020263672;81;0.4668999910354614;0.43059998750686646;75496.8546875;13.150844192504882;59117.956640625;6497.640087890625;86.35486602783203;7.387281894683838;19.55;0;0;1;1;0;0;0;0;0;815;66;0;NA;0;1;2.1599999999999966;1
68152;SANTANDER;CARCASI;27;37;3168.8845853000003;2916.761285625;5220.9;0.8887110590934754;78.4950942993164;248;0.4668999910354614;0.43059998750686646;20711.528125;4.223465204238892;20696.7376953125;7887.8330078125;86.82669830322266;6.4694061279296875;39.21;0;0;0;0;0;0;0;1;0;286;29;0;-14.917541229385307;0;1;9.369999999999997;1
68160;SANTANDER;CEPITA;27;40;2466.896;2408.800230375;2035.3;0.7638099193572998;49.805419921875;112;0.4668999910354614;0.43059998750686646;5010.85341796875;2.594334840774536;5649.097265625;1435.52509765625;86.74884796142578;6.547776222229004;36.31;0;1;0;0;0;0;0;0;1;206;5;0;NA;0;0;-29.79;0
68162;SANTANDER;CERRITO;27;43;3343.991667;2836.77919225;6349.3;0.6137509524822236;59.24677276611328;416;0.4668999910354614;0.43059998750686646;60130.23984375;9.926101875305175;44650.931640625;4555.903466796875;83.022430419921875;6.862662315368652;24.28;0;1;2;0;0;1;0;1;0;474;152;0;NA;0;1;46.36;0
68167;SANTANDER;CHARALA;27;61;4216.4192587;2871.65177075;11556.7;0.4776658684015274;106.42485809326172;411;0.4465000033378601;0.42730000615119934;250542.68125;23.494665145874023;225437.1359375;4185.689233398438;87.57618713378906;7.413531303405762;18.494;1;0;3;0;0;0;0;0;3;388;262;1;13.922634271099739;0;1;5.150000000000006;1
68169;SANTANDER;CHARTA;27;64;1726.0316665;1830.785167125;3158.5;0.8168396115303039;15.062868118286133;125;0.3319999873638153;0.41370001435279846;21379.641796875;7.172143268585205;17977.10673828125;967.0906616210938;89.00184631347656;6.727661609649658;17.696;0;1;2;1;0;0;0;0;0;449;61;0;NA;0;0;NA;0
68176;SANTANDER;CHIMA;27;67;2195.6411012;1972.469360125;3346.5;0.7541917443275452;94.06050872802734;152;0.4668999910354614;0.4334999918937683;19709.35625;6.119986057281494;19491.5552734375;4858.1193359375;78.5984878540039;6.163118839263916;23.823999999999998;0;1;2;0;0;0;0;0;3;656;219;0;NA;0;0;-15.91;0
68179;SANTANDER;CHIPATA;27;70;2977.725047;2348.1094505;5197.8;0.8741841673851013;129.48069763183594;85;0.48240000009536743;0.4438000023365021;12026.048046875;2.449112558364868;27869.9837890625;17422.74228515625;77.8559341430664;6.065782070159912;17.302;0;0;0;0;0;0;0;0;0;97;37;0;NA;0;0;NA;0
68190;SANTANDER;CIMITARRA;27;45;16431.1229898;6564.2240315;33759.5;0.6300575911998749;142.3965301513672;2847;0.48240000009536743;0.4438000023365021;363787.94375;11.39995174407959;243540.3171875;22273.3064453125;82.399017333984375;6.437410831451416;24.332;0;1;10;2;0;0;0;0;29;4682;2802;0;-7.573139118627331;1;1;9.829999999999998;1
68207;SANTANDER;CONCEPCION;27;46;3731.1528945;2705.429882375;5988.8;0.5826645433902741;67.72215270996094;333;0.4668999910354614;0.43059998750686646;62468.6359375;11.443391227722168;42964.469140625;3165.7108154296875;84.98528289794922;7.088796138763428;24.62;0;0;1;0;0;0;0;0;2;365;185;1;23.203913176398654;0;0;NA;0
68209;SANTANDER;CONFINES;27;49;2216.76855;1923.03695625;2759.1;0.8698213219642639;88.332611083984375;73;0.4668999910354614;0.4334999918937683;8351.42197265625;3.113907718658447;22378.816015625;13357.938671875;88.97721099853516;6.6763916015625;19.25;0;0;0;1;0;0;0;0;0;70;55;0;NA;0;0;NA;0
68211;SANTANDER;CONTRATACION;27;52;1795.1198062;1516.36812975;4082.1;0.2727285593748093;111.42410278320312;117;0.4668999910354614;0.4334999918937683;64138.91953125;17.294898796081544;53127.969921875;4174.35615234375;84.98844909667969;7.29681396484375;19.376;1;0;1;1;0;0;0;0;5;305;248;1;0.541711809317448;1;0;NA;0
68217;SANTANDER;COROMORO;27;55;2951.2377437;2381.064167375;7365.4;0.8760421991348266;98.66812896728516;554;0.4465000033378601;0.42730000615119934;16368.7876953125;2.747864103317261;15781.23798828125;2145.732275390625;86.54573059082031;6.0260539054870605;23.55;0;3;4;0;0;0;0;0;0;622;125;1;22.182526794413775;0;0;-16.53;0
68229;SANTANDER;CURITI;27;58;3545.8690533;2692.134275875;11430;0.7088741481304168;57.974220275878906;238;0.4465000033378601;0.42730000615119934;172707.4125;14.989506912231445;197961.5;7102.07197265625;87.6355209350586;6.7748284339904785;21.58;0;0;0;0;0;0;0;0;0;56;66;0;-0.14551333872270789;1;1;0.8999999999999986;1
68235;SANTANDER;EL CARMEN DE CHUCURI;27;71;5811.0541069;3938.3412405;17912.8;0.7399116158485413;75.4539566040039;914;0.3666999936103821;0.4293999969959259;52112.87265625;2.72940731048584;201077.25625;142948.08984375;80.25135803222656;6.41954231262207;19.822;0;0;0;0;0;0;0;0;1;1915;416;1;28.65802086270088;0;1;4.32;1
68245;SANTANDER;EL GUACAMAYO;27;73;2146.8228292;1886.671574875;2325.5;0.8186177551746369;102.74833679199219;122;0.4668999910354614;0.4334999918937683;23383.981640625;9.445259284973144;21706.953125;6184.84677734375;85.98937225341797;6.44225549697876;23.544;0;0;0;0;0;0;0;0;1;90;38;0;NA;0;1;30.98;0
68250;SANTANDER;EL PENON;27;75;2806.7890703;2768.315474125;5657.2;0.8611239731311798;143.3426971435547;415;0.48240000009536743;0.4438000023365021;14030.3900390625;3.1081730365753173;11888.3181640625;2761.4970458984376;76.92308044433594;5.261157035827637;37.344;1;0;3;0;0;0;0;0;9;1436;197;0;NA;0;1;15.490000000000002;0
68255;SANTANDER;EL PLAYON;27;74;4101.268017;3169.1318695;13219.5;0.581754994392395;40.09800338745117;459;0.3319999873638153;0.41370001435279846;204442.83125;16.184725761413574;158372.84921875;19417.36630859375;82.75267791748047;6.277379512786865;20.61;0;11;14;1;0;0;0;0;6;3398;2099;1;21.44399876581302;0;0;NA;0
68264;SANTANDER;ENCINO;27;76;2516.8334071;2251.650311125;2704;0.847223311662674;116.615478515625;418;0.4465000033378601;0.42730000615119934;6013.0240234375;2.260834884643555;9644.525830078124;4639.012744140625;92.68897247314453;6.231978416442871;19.44;0;0;1;0;0;0;0;0;0;100;37;0;-4.15584415584415;1;1;9.940000000000005;1
68266;SANTANDER;ENCISO;27;79;3271.8187233;2918.840450625;4014;0.8445396780967712;72.94449615478516;79;0.4668999910354614;0.43059998750686646;27058.608203125;7.1731537818908695;19025.02021484375;15.11079158782959;86.577178955078125;7.080006122589111;21.112000000000002;0;0;0;0;0;0;0;0;1;189;39;1;18.858954041204434;0;1;5.07;1
68271;SANTANDER;FLORIAN;27;80;4638.2136674;2988.363933;6366.2;0.7992488801479339;176.61761474609375;191;0.48240000009536743;0.4438000023365021;8017.36494140625;1.292082142829895;6463.639599609375;1163.5309326171875;80.41158294677734;6.2937445640563965;28.35;1;0;1;2;0;0;0;0;0;800;54;0;NA;0;0;-3.9399999999999977;1
68276;SANTANDER;FLORIDABLANCA;27;82;70229.6444;48177.883319;252982.5;0.04304987341165543;8.645230293273926;101;0.3319999873638153;0.41370001435279846;2236844.975;8.536501026153564;1963824.125;2752.430419921875;96.9634017944336;10.23267936706543;12.148;0;0;12;1;0;0;0;0;1;739;15167;0;NA;0;0;NA;0
68296;SANTANDER;GALAN;27;85;2450.0734697;1881.735333125;3041.6;0.740192586183548;57.23713684082031;209;0.4668999910354614;0.4334999918937683;32403.519921875;11.770122146606445;23887.569921875;929.3136047363281;87.81107330322266;6.611930847167969;21.796;0;4;0;0;0;0;0;0;0;179;80;0;-10.90395480225989;0;0;-0.6699999999999982;1
68298;SANTANDER;GAMBITA;27;88;2613.0675386;2215.610893625;5176.6;0.9159224271774292;130.38070678710938;519;0.4668999910354614;0.4334999918937683;24052.09609375;4.772156143188477;29905.366015625;2070.1784423828126;80.486846923828125;5.976746082305908;26.636;0;0;0;3;0;0;0;0;0;412;17;0;-2.0202020202020208;1;1;21.090000000000003;0
68307;SANTANDER;GIRON;27;91;46700.2187;32512.779518875;134118.2;0.13411807790398597;21.28215217590332;681;0.3319999873638153;0.41370001435279846;945046.95;6.462506294250488;783039.0375;24411.482421875;94.21522521972656;8.95810317993164;12.926;0;2;13;4;0;0;0;0;3;2042;14912;0;NA;0;1;42.19;0
68318;SANTANDER;GUACA;27;94;2971.1771533;2784.244822875;6947.8;0.7218070507049561;39.110740661621094;271;0.4668999910354614;0.43059998750686646;66477.3234375;10.157502174377441;72431.71015625;20815.1142578125;88.9674072265625;6.786614418029785;21.036;0;0;0;0;0;0;0;0;1;355;13;0;NA;0;0;NA;0
68320;SANTANDER;GUADALUPE;27;97;2279.0789757000002;1729.389605625;5690;0.6998023211956024;106.63516998291016;144;0.4668999910354614;0.4334999918937683;74160.63125;14.58422622680664;86351.6109375;9387.57900390625;84.92529296875;7.0612969398498535;22.246;0;0;0;0;0;0;0;0;0;84;62;1;1.5639961698053;1;0;-23.89;0
68322;SANTANDER;GUAPOTA;27;100;1733.3089349;1578.17450275;2270.2;0.7764537572860718;94.78380584716797;69;0.4668999910354614;0.4334999918937683;21379.641796875;9.713130569458007;27054.90703125;10985.5455078125;90.17681884765625;6.877172470092773;15.686;0;0;0;0;0;0;0;0;0;36;8;0;NA;0;0;-22.729999999999997;0
68324;SANTANDER;GUAVATA;27;103;2219.7522297;1726.473560625;4446.8;0.8292795181274414;149.4604949951172;72;0.48240000009536743;0.4438000023365021;45765.7953125;11.58148422241211;50599.944140625;10520.133203125;77.097076416015625;6.399158477783203;31.772;1;0;0;0;0;0;0;0;0;156;28;0;-20.296391752577325;0;0;-23.93;0
